ride_id,t_start,t_end,label,mean_x,mean_y,mean_z,std_x,std_y,std_z,max_x,max_y,max_z,min_x,min_y,min_z,jerk_mean,jerk_std,mag_mean,mag_std,mag_max
2,1771107940570,1771107943656,0,0.04656895672281584,0.1346501350402832,-0.3368275880813599,0.3775558827431614,0.5087587915283353,0.8256856746520815,0.7617080807685852,1.5835704803466797,1.379325270652771,-0.6037243008613586,-0.7389011383056641,-1.6882295608520508,12.261664906360519,6.307116276501062,0.9289432690022349,0.5734222552112781,2.1868383557106377
2,1771107941638,1771107944724,0,0.07453585589925447,0.03952045440673828,-0.24045141140619913,0.3531666971689641,0.4430983735626238,0.8078582132173863,0.7617080807685852,1.5835704803466797,1.379325270652771,-0.6037243008613586,-0.7389011383056641,-1.6882295608520508,11.657123372036322,6.628475399567723,0.8672509335013976,0.5126516708606478,2.1868383557106377
2,1771107942713,1771107945792,0,0.18041303207476933,0.06971127192179362,-0.12428670326868693,0.33083056067794275,0.34041470381591027,0.723468888910645,0.9676796793937684,1.1766109466552734,1.379325270652771,-0.5336428880691528,-0.4655923843383789,-1.7258963584899902,10.567722023240059,6.610198076629181,0.7703386596110527,0.43535286430715775,2.1077001469977104
2,1771107943764,1771107946859,0,0.16364316095908482,0.07855752309163412,-0.19681159257888795,0.4716448717039988,0.40087003024812295,0.8205836435622335,1.0921008586883545,1.1766109466552734,1.7544220685958862,-1.0929487943649292,-0.4655923843383789,-1.7258963584899902,12.623226207566933,7.612637021169948,0.951211647758656,0.4411989724732869,2.1077001469977104
2,1771107944832,1771107947936,0,0.09578929270307222,0.025399525960286457,-0.13043595949808756,0.4732898559916375,0.4793228708207048,0.81799060294551,1.0921008586883545,1.1766109466552734,1.7544220685958862,-1.0929487943649292,-0.8671731948852539,-1.7258963584899902,13.293897662330263,7.945627756817216,0.9587053214096506,0.4470037667479901,2.1077001469977104
2,1771107945899,1771107949002,0,-0.003103552386164666,0.06820265452067058,-0.28821496963500975,0.46365515376910427,0.5473152404665199,0.905133582627601,1.0921008586883545,1.4148063659667969,1.7544220685958862,-1.0929487943649292,-0.8671731948852539,-2.316591739654541,14.363920911679589,8.286925094710664,1.0245111767244621,0.5820086492346745,2.5643420614658328
2,1771107946967,1771107950070,0,-0.01555693360666434,0.06588643391927083,-0.3571692705154419,0.4457916575775822,0.5591730481209521,0.8856232022699442,0.8300344347953796,1.4148063659667969,1.5247564315795898,-0.9850988388061525,-0.8671731948852539,-2.316591739654541,13.545877204826082,8.155159837719019,1.0046151614562342,0.6232091776219639,2.5643420614658328
2,1771107948045,1771107951155,0,0.036683126663168274,0.15120129585266112,-0.21213734944661458,0.4757530480622959,0.6475597865204052,1.1215812021408105,1.049378514289856,1.4148063659667969,2.4570553302764893,-0.9850988388061525,-1.543527126312256,-2.316591739654541,16.170573405929566,8.420751002679475,1.1926937765482946,0.7096791595298089,2.5643420614658328
2,1771107949130,1771107952197,0,0.01110212877392768,0.1027921199798584,-0.07776182492574056,0.4986210425390364,0.7316590276303032,1.073912916541827,1.049378514289856,1.6012039184570312,2.4570553302764893,-0.7591477632522583,-1.543527126312256,-2.23132872581482,16.77392912693601,7.592508765151079,1.2311649664737763,0.6217035595217794,2.522760890869977
2,1771107950179,1771107953273,0,-0.11413274531563126,0.14178539911905924,-0.019083158175150515,0.6963694699645353,0.8366096295928085,1.2143935253678473,1.049378514289856,1.6012039184570312,2.535597801208496,-1.7759684324264526,-1.543527126312256,-2.110926389694214,21.25839020544697,10.77238926423863,1.465542388556709,0.6872911930115052,2.768015157660579
2,1771107951238,1771107954359,0,-0.18579985573887825,0.2259909152984619,-0.27558840115865074,0.7286915197676613,0.8044155599985963,1.182455762781436,0.9098451137542723,1.6012039184570312,2.535597801208496,-1.7759684324264526,-1.1614627838134766,-2.2039618492126465,21.729348274800454,10.503199672430824,1.4763942719367116,0.6989182607852082,2.768015157660579
2,1771107952306,1771107955419,0,-0.20754782631993293,0.12465551694234213,-0.12215428352355957,0.7758404447894378,0.7568113832492425,1.2732915047786162,1.5470521450042725,1.2456865310668943,2.91869592666626,-1.7759684324264526,-1.4753351211547852,-2.2039618492126465,21.429778010467114,12.034911569863251,1.464186001705135,0.8088692429891225,3.3502179919320083
2,1771107953381,1771107956476,0,-0.08783555999398232,-0.007353051503499349,-0.03420480887095132,0.6121794028772689,0.6562661562554326,1.0686097900243967,1.5470521450042725,1.0962600708007812,2.91869592666626,-1.3039761781692505,-1.4753351211547852,-2.2039618492126465,17.010704474541367,8.785405756128295,1.1861373184055126,0.7079455199241614,3.3502179919320083
